Time      ECG     TEB
5.79     489     21.7283
5.795     500     21.7193
5.8     496     21.7281
5.805     496     21.7141
5.81     488     21.7054
5.815     479     21.7088
5.82     484     21.7421
5.825     496     21.7315
5.83     496     21.7385
5.835     503     21.7385
5.84     491     21.7246
5.845     500     21.7266
5.85     495     21.7037
5.855     508     21.6897
5.86     510     21.6757
5.865     495     21.6914
5.87     504     21.6845
5.875     504     21.6949
5.88     508     21.7037
5.885     501     21.7229
5.89     512     21.7177
5.895     512     21.7193
5.9     511     21.737
5.905     524     21.7316
5.91     519     21.7387
5.915     512     21.6919
5.92     512     21.7333
5.925     527     21.7158
5.93     524     21.7177
5.935     528     21.7141
5.94     532     21.7212
5.945     528     21.7266
5.95     528     21.7247
5.955     517     21.7055
5.96     515     21.6915
5.965     516     21.7089
5.97     524     21.7422
5.975     519     21.7001
5.98     520     21.6843
5.985     521     21.6773
5.99     513     21.6843
5.995     522     21.6863
6     501     21.7071
6.005     518     21.7177
6.01     512     21.7299
6.015     511     21.716
6.02     511     21.7175
6.025     500     21.7177
6.03     504     21.7054
6.035     500     21.7175
6.04     508     21.7071
6.045     504     21.7123
6.05     500     21.7212
6.055     495     21.7264
6.06     496     21.7191
6.065     491     21.7071
6.07     484     21.7035
6.075     495     21.7192
6.08     506     21.7227
6.085     496     21.7209
6.09     504     21.7263
6.095     491     21.7421
6.1     495     21.7421
6.105     504     21.721
6.11     500     21.7229
6.115     487     21.7754
6.12     488     21.7333
6.125     490     21.7281
6.13     495     21.7229
6.135     496     21.702
6.14     491     21.7246
6.145     487     21.6949
6.15     495     21.6932
6.155     488     21.7143
6.16     496     21.6949
6.165     497     21.7001
6.17     496     21.7106
6.175     504     21.721
6.18     504     21.7175
6.185     496     21.7158
6.19     491     21.7106
6.195     496     21.723
6.2     492     21.7054
6.205     491     21.7001
6.21     487     21.7106
6.215     495     21.6983
6.22     489     21.7054
6.225     500     21.7088
6.23     495     21.686
6.235     489     21.7071
6.24     495     21.7001
6.245     500     21.6985
6.25     487     21.7072
6.255     495     21.7229
6.26     490     21.7229
6.265     481     21.7315
6.27     479     21.7111
6.275     484     21.7191
6.28     495     21.7141
6.285     500     21.7054
6.29     487     21.716
6.295     496     21.7352
6.3     489     21.7387
6.305     488     21.7316
6.31     495     21.7298
6.315     492     21.7246
6.32     500     21.6897
6.325     495     21.6931
6.33     494     21.6809
6.335     495     21.6879
6.34     496     21.6966
6.345     496     21.6914
6.35     496     21.7035
6.355     495     21.6931
6.36     508     21.6862
6.365     508     21.6809
6.37     510     21.6862
6.375     504     21.6862
6.38     499     21.6914
6.385     512     21.7106
6.39     512     21.7141
6.395     511     21.7035
