Time      ECG     TEB
3.49     486     19.1819
3.495     484     19.2028
3.5     491     19.215
3.505     495     19.2082
3.51     495     19.2151
3.515     480     19.2046
3.52     485     19.1977
3.525     488     19.1644
3.53     480     19.1697
3.535     487     19.1557
3.54     495     19.1802
3.545     496     19.1838
3.55     495     19.1871
3.555     501     19.1679
3.56     487     19.1819
3.565     480     19.1906
3.57     496     19.1695
3.575     494     19.1749
3.58     479     19.1906
3.585     488     19.2099
3.59     504     19.2011
3.595     506     19.1977
3.6     499     19.2064
3.605     504     19.2063
3.61     511     19.1906
3.615     512     19.1959
3.62     499     19.1924
3.625     517     19.1871
3.63     511     19.2151
3.635     522     19.2151
3.64     512     19.2186
3.645     508     19.2308
3.65     496     19.2255
3.655     509     19.2221
3.66     487     19.2221
3.665     507     19.2203
3.67     488     19.2237
3.675     496     19.2185
3.68     488     19.2605
3.685     500     19.2239
3.69     484     19.2237
3.695     473     19.2308
3.7     488     19.2255
3.705     484     19.2239
3.71     479     19.2239
3.715     484     19.2168
3.72     480     19.2257
3.725     480     19.2413
3.73     457     19.2382
3.735     495     19.2624
3.74     556     19.2553
3.745     636     19.25
3.75     720     19.2413
3.755     771     19.2255
3.76     712     19.2203
3.765     584     19.2308
3.77     543     19.2255
3.775     503     19.2343
3.78     456     19.2448
3.785     464     19.2553
3.79     483     19.264
3.795     496     19.2517
3.8     488     19.2571
3.805     492     19.2763
3.81     472     19.2745
3.815     484     19.2535
3.82     480     19.2606
3.825     496     19.264
3.83     495     19.2693
3.835     494     19.2675
3.84     487     19.2745
3.845     500     19.2727
3.85     503     19.2727
3.855     495     19.2885
3.86     510     19.2867
3.865     523     19.2763
3.87     524     19.2902
3.875     516     19.2885
3.88     481     19.271
3.885     508     19.2659
3.89     496     19.2553
3.895     504     19.2728
3.9     512     19.2675
3.905     495     19.292
3.91     512     19.3165
3.915     520     19.3216
3.92     518     19.3094
3.925     504     19.3112
3.93     524     19.3095
3.935     532     19.3025
3.94     528     19.3182
3.945     520     19.3447
3.95     532     19.3305
3.955     526     19.2972
3.96     521     19.3479
3.965     523     19.3339
3.97     527     19.3252
3.975     528     19.3059
3.98     527     19.3515
3.985     524     19.3497
3.99     516     19.355
3.995     532     19.3584
4     524     19.3654
4.005     519     19.3462
4.01     513     19.3462
4.015     512     19.3409
4.02     512     19.3654
4.025     512     19.3427
4.03     482     19.3216
4.035     511     19.3514
4.04     503     19.3426
4.045     506     19.3374
4.05     511     19.3269
4.055     491     19.3391
4.06     496     19.3321
4.065     496     19.3461
4.07     496     19.3479
4.075     480     19.3479
4.08     491     19.3601
4.085     494     19.3497
4.09     491     19.355
4.095     487     19.3532
4.1     492     19.3461
4.105     495     19.3129
4.11     491     19.3321
4.115     495     19.3357
4.12     488     19.3444
4.125     500     19.3532
4.13     496     19.3568
4.135     495     19.3375
4.14     496     19.3584
4.145     500     19.3479
4.15     515     19.3443
4.155     516     19.3427
4.16     519     19.3672
4.165     495     19.3759
4.17     496     19.3619
4.175     500     19.3707
4.18     479     19.3707
4.185     497     19.3619
4.19     504     19.3584
4.195     495     19.3583
4.2     496     19.3637
4.205     492     19.3881
4.21     500     19.3899
4.215     500     19.3724
4.22     507     19.3759
4.225     503     19.3391
4.23     488     19.3497
4.235     506     19.3532
4.24     499     19.3497
4.245     508     19.355
4.25     500     19.3497
4.255     488     19.3672
4.26     477     19.3532
4.265     500     19.3532
4.27     496     19.3705
4.275     480     19.3619
4.28     504     19.3601
4.285     496     19.3759
4.29     495     19.3776
4.295     491     19.3672
4.3     496     19.3671
4.305     495     19.3707
4.31     488     19.3567
4.315     500     19.3601
4.32     495     19.3602
4.325     496     19.3672
4.33     478     19.3741
4.335     496     19.3934
4.34     504     19.3916
4.345     499     19.4021
4.35     504     19.3724
4.355     504     19.3811
4.36     503     19.3863
4.365     511     19.3863
4.37     511     19.3811
4.375     511     19.3479
4.38     518     19.3933
4.385     520     19.3881
4.39     527     19.3655
4.395     523     19.3794
4.4     520     19.3847
4.405     524     19.3759
4.41     512     19.3619
4.415     512     19.3759
4.42     528     19.3672
4.425     511     19.3794
4.43     504     19.3917
4.435     500     19.3741
4.44     492     19.3881
4.445     507     19.3741
4.45     495     19.3707
4.455     487     19.3514
4.46     488     19.3427
4.465     495     19.3462
4.47     488     19.3496
4.475     487     19.3567
4.48     479     19.3584
4.485     488     19.3864
4.49     488     19.3794
4.495     500     19.3898
4.5     548     19.3707
4.505     624     19.3637
4.51     704     19.3951
4.515     760     19.3864
4.52     751     19.3672
4.525     616     19.3985
